timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 19:54:58.934, 2 %, 0 %, 30.00 W, 534 MiB
2026/02/15 19:55:00.936, 99 %, 28 %, 70.24 W, 1067 MiB
2026/02/15 19:55:02.937, 99 %, 28 %, 87.81 W, 1069 MiB
2026/02/15 19:55:04.937, 99 %, 28 %, 87.88 W, 1070 MiB
2026/02/15 19:55:06.937, 99 %, 30 %, 87.81 W, 1070 MiB
2026/02/15 19:55:08.937, 99 %, 29 %, 87.79 W, 1067 MiB
2026/02/15 19:55:10.938, 99 %, 29 %, 87.67 W, 1057 MiB
2026/02/15 19:55:12.938, 99 %, 29 %, 87.76 W, 1056 MiB
2026/02/15 19:55:14.938, 99 %, 28 %, 87.84 W, 1056 MiB
2026/02/15 19:55:16.938, 99 %, 28 %, 88.00 W, 1056 MiB
2026/02/15 19:55:18.938, 99 %, 28 %, 88.21 W, 1065 MiB
2026/02/15 19:55:20.939, 99 %, 29 %, 88.36 W, 1061 MiB
2026/02/15 19:55:22.939, 99 %, 29 %, 88.47 W, 1063 MiB
2026/02/15 19:55:24.939, 99 %, 31 %, 88.40 W, 1060 MiB
2026/02/15 19:55:26.939, 99 %, 29 %, 88.39 W, 1065 MiB
2026/02/15 19:55:28.940, 99 %, 29 %, 88.25 W, 1062 MiB
2026/02/15 19:55:30.940, 99 %, 28 %, 88.31 W, 1063 MiB
2026/02/15 19:55:32.940, 99 %, 28 %, 88.39 W, 1059 MiB
2026/02/15 19:55:34.940, 99 %, 28 %, 88.57 W, 1061 MiB
2026/02/15 19:55:36.940, 99 %, 28 %, 89.48 W, 1060 MiB
2026/02/15 19:55:38.941, 99 %, 28 %, 89.19 W, 1056 MiB
2026/02/15 19:55:40.941, 99 %, 28 %, 89.08 W, 1048 MiB
2026/02/15 19:55:42.941, 99 %, 31 %, 88.91 W, 1048 MiB
2026/02/15 19:55:44.941, 99 %, 29 %, 88.44 W, 1048 MiB
2026/02/15 19:55:46.942, 99 %, 29 %, 88.28 W, 1048 MiB
2026/02/15 19:55:48.942, 99 %, 29 %, 88.03 W, 1048 MiB
2026/02/15 19:55:50.942, 99 %, 28 %, 87.88 W, 1048 MiB
2026/02/15 19:55:52.942, 99 %, 29 %, 87.88 W, 1048 MiB
2026/02/15 19:55:54.942, 99 %, 28 %, 87.94 W, 1048 MiB
2026/02/15 19:55:56.943, 99 %, 28 %, 87.88 W, 1048 MiB
2026/02/15 19:55:58.943, 99 %, 29 %, 87.73 W, 1045 MiB
2026/02/15 19:56:00.943, 99 %, 30 %, 87.43 W, 1045 MiB
2026/02/15 19:56:02.943, 99 %, 29 %, 87.26 W, 1045 MiB
2026/02/15 19:56:04.944, 99 %, 29 %, 87.06 W, 1045 MiB
2026/02/15 19:56:06.944, 99 %, 28 %, 87.00 W, 1054 MiB
2026/02/15 19:56:08.944, 6 %, 1 %, 41.72 W, 1052 MiB
2026/02/15 19:56:10.944, 99 %, 28 %, 82.07 W, 1054 MiB
2026/02/15 19:56:12.945, 99 %, 28 %, 86.77 W, 1053 MiB
2026/02/15 19:56:14.945, 99 %, 28 %, 86.77 W, 1057 MiB
2026/02/15 19:56:16.945, 99 %, 28 %, 86.81 W, 1055 MiB
2026/02/15 19:56:18.945, 99 %, 28 %, 86.71 W, 1057 MiB
2026/02/15 19:56:20.945, 99 %, 30 %, 86.62 W, 1053 MiB
2026/02/15 19:56:22.946, 99 %, 29 %, 86.42 W, 1052 MiB
2026/02/15 19:56:24.946, 99 %, 29 %, 86.36 W, 1054 MiB
2026/02/15 19:56:26.946, 99 %, 29 %, 86.34 W, 1051 MiB
2026/02/15 19:56:28.946, 99 %, 29 %, 86.25 W, 1051 MiB
2026/02/15 19:56:30.946, 99 %, 29 %, 86.43 W, 1051 MiB
2026/02/15 19:56:32.947, 99 %, 28 %, 86.45 W, 1050 MiB
2026/02/15 19:56:34.947, 99 %, 28 %, 86.44 W, 1050 MiB
2026/02/15 19:56:36.947, 99 %, 29 %, 86.42 W, 1050 MiB
2026/02/15 19:56:38.947, 99 %, 29 %, 86.46 W, 1050 MiB
2026/02/15 19:56:40.948, 99 %, 30 %, 86.30 W, 1056 MiB
2026/02/15 19:56:42.948, 99 %, 29 %, 86.23 W, 1051 MiB
2026/02/15 19:56:44.948, 99 %, 29 %, 86.13 W, 1056 MiB
2026/02/15 19:56:46.948, 99 %, 29 %, 85.99 W, 1053 MiB
2026/02/15 19:56:48.948, 99 %, 29 %, 85.94 W, 1052 MiB
2026/02/15 19:56:50.949, 99 %, 28 %, 85.85 W, 1051 MiB
2026/02/15 19:56:52.949, 99 %, 28 %, 86.01 W, 1051 MiB
2026/02/15 19:56:54.949, 99 %, 28 %, 85.99 W, 1050 MiB
2026/02/15 19:56:56.949, 99 %, 28 %, 86.00 W, 1051 MiB
2026/02/15 19:56:58.950, 99 %, 29 %, 85.97 W, 1051 MiB
2026/02/15 19:57:00.950, 99 %, 28 %, 85.86 W, 1057 MiB
2026/02/15 19:57:02.950, 99 %, 31 %, 85.89 W, 1057 MiB
2026/02/15 19:57:04.950, 99 %, 29 %, 85.61 W, 1059 MiB
2026/02/15 19:57:06.951, 99 %, 29 %, 85.63 W, 1057 MiB
2026/02/15 19:57:08.951, 99 %, 29 %, 85.57 W, 1057 MiB
2026/02/15 19:57:10.951, 99 %, 29 %, 85.68 W, 1052 MiB
2026/02/15 19:57:12.951, 99 %, 28 %, 85.62 W, 1053 MiB
2026/02/15 19:57:14.952, 99 %, 28 %, 85.80 W, 1052 MiB
2026/02/15 19:57:16.952, 1 %, 0 %, 53.78 W, 1052 MiB
2026/02/15 19:57:18.952, 99 %, 28 %, 59.84 W, 1052 MiB
2026/02/15 19:57:20.952, 99 %, 29 %, 85.97 W, 1052 MiB
2026/02/15 19:57:22.952, 99 %, 29 %, 86.10 W, 1052 MiB
2026/02/15 19:57:24.953, 99 %, 31 %, 86.10 W, 1052 MiB
2026/02/15 19:57:26.953, 99 %, 29 %, 85.95 W, 1052 MiB
2026/02/15 19:57:28.953, 99 %, 29 %, 85.93 W, 1052 MiB
2026/02/15 19:57:30.953, 99 %, 29 %, 85.73 W, 1052 MiB
2026/02/15 19:57:32.953, 99 %, 29 %, 85.81 W, 1057 MiB
2026/02/15 19:57:34.954, 99 %, 29 %, 85.71 W, 1054 MiB
2026/02/15 19:57:36.954, 99 %, 28 %, 85.74 W, 1052 MiB
2026/02/15 19:57:38.954, 99 %, 28 %, 85.80 W, 1052 MiB
2026/02/15 19:57:40.954, 99 %, 28 %, 85.84 W, 1052 MiB
2026/02/15 19:57:42.955, 99 %, 28 %, 85.91 W, 1052 MiB
2026/02/15 19:57:44.955, 99 %, 29 %, 85.86 W, 1052 MiB
2026/02/15 19:57:46.955, 99 %, 29 %, 85.76 W, 1052 MiB
2026/02/15 19:57:48.955, 99 %, 30 %, 85.68 W, 1052 MiB
2026/02/15 19:57:50.955, 99 %, 29 %, 85.74 W, 1052 MiB
2026/02/15 19:57:52.956, 99 %, 29 %, 85.63 W, 1052 MiB
2026/02/15 19:57:54.956, 99 %, 29 %, 85.58 W, 1052 MiB
2026/02/15 19:57:56.956, 99 %, 29 %, 85.66 W, 1052 MiB
2026/02/15 19:57:58.956, 99 %, 29 %, 85.71 W, 1052 MiB
2026/02/15 19:58:00.956, 99 %, 28 %, 85.86 W, 1052 MiB
2026/02/15 19:58:02.957, 99 %, 29 %, 85.85 W, 1052 MiB
2026/02/15 19:58:04.957, 99 %, 29 %, 85.82 W, 1052 MiB
2026/02/15 19:58:06.957, 99 %, 29 %, 85.83 W, 1052 MiB
2026/02/15 19:58:08.957, 99 %, 29 %, 85.75 W, 1052 MiB
2026/02/15 19:58:10.958, 99 %, 30 %, 85.70 W, 1052 MiB
2026/02/15 19:58:12.958, 99 %, 29 %, 85.67 W, 1052 MiB
2026/02/15 19:58:14.958, 99 %, 29 %, 85.61 W, 1052 MiB
2026/02/15 19:58:16.958, 99 %, 29 %, 85.61 W, 1052 MiB
2026/02/15 19:58:18.962, 99 %, 29 %, 85.55 W, 1052 MiB
2026/02/15 19:58:20.962, 99 %, 29 %, 85.63 W, 1052 MiB
2026/02/15 19:58:22.962, 99 %, 28 %, 85.58 W, 1052 MiB
2026/02/15 19:58:24.963, 1 %, 0 %, 53.35 W, 1052 MiB
2026/02/15 19:58:26.963, 99 %, 28 %, 64.78 W, 1052 MiB
2026/02/15 19:58:28.964, 99 %, 29 %, 85.52 W, 1052 MiB
2026/02/15 19:58:30.964, 99 %, 29 %, 85.63 W, 1052 MiB
2026/02/15 19:58:32.964, 99 %, 29 %, 85.53 W, 1052 MiB
2026/02/15 19:58:34.965, 99 %, 30 %, 85.38 W, 1052 MiB
2026/02/15 19:58:36.965, 99 %, 29 %, 85.26 W, 1052 MiB
2026/02/15 19:58:38.965, 99 %, 29 %, 85.16 W, 1052 MiB
2026/02/15 19:58:40.965, 99 %, 29 %, 85.16 W, 1052 MiB
2026/02/15 19:58:42.966, 99 %, 29 %, 85.20 W, 1052 MiB
2026/02/15 19:58:44.966, 99 %, 29 %, 85.32 W, 1052 MiB
2026/02/15 19:58:46.966, 99 %, 29 %, 85.32 W, 1052 MiB
2026/02/15 19:58:48.967, 99 %, 28 %, 85.37 W, 1052 MiB
2026/02/15 19:58:50.967, 99 %, 29 %, 85.42 W, 1052 MiB
2026/02/15 19:58:52.967, 99 %, 29 %, 85.39 W, 1052 MiB
2026/02/15 19:58:54.968, 99 %, 29 %, 85.37 W, 1052 MiB
2026/02/15 19:58:56.968, 99 %, 30 %, 85.31 W, 1052 MiB
2026/02/15 19:58:58.969, 99 %, 29 %, 85.28 W, 1052 MiB
2026/02/15 19:59:00.969, 99 %, 29 %, 85.37 W, 1052 MiB
2026/02/15 19:59:02.969, 99 %, 29 %, 85.29 W, 1052 MiB
2026/02/15 19:59:04.969, 99 %, 29 %, 85.23 W, 1052 MiB
2026/02/15 19:59:06.970, 99 %, 29 %, 85.10 W, 1052 MiB
2026/02/15 19:59:08.970, 99 %, 29 %, 85.29 W, 1052 MiB
2026/02/15 19:59:10.971, 99 %, 28 %, 85.31 W, 1052 MiB
2026/02/15 19:59:12.971, 99 %, 28 %, 85.33 W, 1052 MiB
2026/02/15 19:59:14.971, 99 %, 29 %, 85.36 W, 1052 MiB
2026/02/15 19:59:16.971, 99 %, 29 %, 85.26 W, 1052 MiB
2026/02/15 19:59:18.972, 99 %, 30 %, 85.26 W, 1052 MiB
2026/02/15 19:59:20.972, 99 %, 29 %, 85.23 W, 1052 MiB
2026/02/15 19:59:22.972, 99 %, 29 %, 85.19 W, 1052 MiB
2026/02/15 19:59:24.973, 99 %, 29 %, 85.15 W, 1052 MiB
2026/02/15 19:59:26.973, 99 %, 29 %, 85.14 W, 1052 MiB
2026/02/15 19:59:28.973, 99 %, 29 %, 85.24 W, 1052 MiB
2026/02/15 19:59:30.973, 99 %, 29 %, 85.42 W, 1052 MiB
2026/02/15 19:59:32.974, 1 %, 0 %, 53.20 W, 1052 MiB
2026/02/15 19:59:34.974, 99 %, 28 %, 64.75 W, 1052 MiB
2026/02/15 19:59:36.974, 99 %, 29 %, 85.54 W, 1052 MiB
2026/02/15 19:59:38.974, 99 %, 29 %, 85.72 W, 1052 MiB
2026/02/15 19:59:40.975, 99 %, 29 %, 85.77 W, 1052 MiB
2026/02/15 19:59:42.975, 99 %, 30 %, 85.59 W, 1052 MiB
2026/02/15 19:59:44.975, 99 %, 29 %, 85.33 W, 1052 MiB
2026/02/15 19:59:46.975, 99 %, 29 %, 85.28 W, 1052 MiB
2026/02/15 19:59:48.976, 99 %, 29 %, 85.30 W, 1052 MiB
2026/02/15 19:59:50.976, 99 %, 29 %, 85.24 W, 1052 MiB
2026/02/15 19:59:52.976, 99 %, 28 %, 85.28 W, 1052 MiB
2026/02/15 19:59:54.977, 99 %, 29 %, 85.44 W, 1052 MiB
2026/02/15 19:59:56.977, 99 %, 29 %, 85.58 W, 1052 MiB
2026/02/15 19:59:58.977, 99 %, 29 %, 85.58 W, 1052 MiB
2026/02/15 20:00:00.977, 99 %, 29 %, 85.58 W, 1052 MiB
2026/02/15 20:00:02.978, 99 %, 29 %, 85.52 W, 1052 MiB
2026/02/15 20:00:04.978, 99 %, 30 %, 85.44 W, 1052 MiB
2026/02/15 20:00:06.978, 99 %, 29 %, 85.36 W, 1052 MiB
2026/02/15 20:00:08.978, 99 %, 29 %, 85.36 W, 1052 MiB
2026/02/15 20:00:10.979, 99 %, 29 %, 85.26 W, 1052 MiB
2026/02/15 20:00:12.979, 99 %, 29 %, 85.23 W, 1052 MiB
2026/02/15 20:00:14.979, 99 %, 28 %, 85.22 W, 1052 MiB
2026/02/15 20:00:16.980, 99 %, 28 %, 85.35 W, 1052 MiB
2026/02/15 20:00:18.980, 99 %, 28 %, 85.46 W, 1052 MiB
2026/02/15 20:00:20.980, 99 %, 28 %, 85.53 W, 1052 MiB
2026/02/15 20:00:22.980, 99 %, 28 %, 85.52 W, 1052 MiB
2026/02/15 20:00:24.981, 99 %, 29 %, 85.68 W, 1052 MiB
2026/02/15 20:00:26.981, 99 %, 31 %, 85.55 W, 1052 MiB
2026/02/15 20:00:28.981, 99 %, 29 %, 85.44 W, 1052 MiB
2026/02/15 20:00:30.982, 99 %, 29 %, 85.26 W, 1052 MiB
2026/02/15 20:00:32.982, 99 %, 29 %, 85.29 W, 1052 MiB
2026/02/15 20:00:34.982, 99 %, 29 %, 85.32 W, 1052 MiB
2026/02/15 20:00:36.983, 99 %, 28 %, 85.24 W, 1052 MiB
2026/02/15 20:00:38.983, 99 %, 28 %, 85.50 W, 1052 MiB
2026/02/15 20:00:40.983, 1 %, 0 %, 50.46 W, 1052 MiB
2026/02/15 20:00:42.983, 99 %, 29 %, 66.63 W, 1052 MiB
2026/02/15 20:00:44.984, 99 %, 29 %, 85.30 W, 1052 MiB
2026/02/15 20:00:46.984, 99 %, 28 %, 85.37 W, 1052 MiB
2026/02/15 20:00:48.984, 99 %, 29 %, 85.32 W, 1052 MiB
2026/02/15 20:00:50.984, 99 %, 31 %, 85.28 W, 1052 MiB
2026/02/15 20:00:52.985, 99 %, 29 %, 85.09 W, 1052 MiB
2026/02/15 20:00:54.985, 99 %, 29 %, 85.12 W, 1052 MiB
2026/02/15 20:00:56.985, 99 %, 29 %, 85.07 W, 1052 MiB
2026/02/15 20:00:58.985, 99 %, 29 %, 84.91 W, 1050 MiB
2026/02/15 20:01:00.986, 99 %, 29 %, 85.03 W, 1040 MiB
2026/02/15 20:01:02.986, 99 %, 28 %, 85.20 W, 1040 MiB
2026/02/15 20:01:04.986, 99 %, 28 %, 85.33 W, 1040 MiB
2026/02/15 20:01:06.987, 99 %, 29 %, 85.21 W, 1040 MiB
2026/02/15 20:01:08.987, 99 %, 29 %, 85.29 W, 1040 MiB
2026/02/15 20:01:10.987, 99 %, 29 %, 85.35 W, 1040 MiB
2026/02/15 20:01:12.987, 99 %, 30 %, 84.97 W, 1071 MiB
2026/02/15 20:01:14.988, 99 %, 29 %, 85.14 W, 1065 MiB
2026/02/15 20:01:16.988, 99 %, 29 %, 85.08 W, 1053 MiB
2026/02/15 20:01:18.988, 99 %, 29 %, 85.08 W, 1054 MiB
2026/02/15 20:01:20.989, 99 %, 29 %, 85.18 W, 1056 MiB
2026/02/15 20:01:22.989, 99 %, 28 %, 85.10 W, 1055 MiB
2026/02/15 20:01:24.989, 99 %, 29 %, 85.25 W, 1054 MiB
2026/02/15 20:01:26.989, 99 %, 29 %, 85.30 W, 1053 MiB
2026/02/15 20:01:28.989, 99 %, 28 %, 85.14 W, 1058 MiB
2026/02/15 20:01:30.990, 99 %, 29 %, 85.29 W, 1052 MiB
2026/02/15 20:01:32.990, 99 %, 29 %, 85.04 W, 1069 MiB
2026/02/15 20:01:34.990, 99 %, 30 %, 85.11 W, 1069 MiB
2026/02/15 20:01:36.990, 99 %, 29 %, 84.96 W, 1070 MiB
2026/02/15 20:01:38.991, 99 %, 29 %, 85.03 W, 1063 MiB
2026/02/15 20:01:40.991, 99 %, 29 %, 84.94 W, 1062 MiB
2026/02/15 20:01:42.991, 99 %, 29 %, 84.93 W, 1061 MiB
2026/02/15 20:01:44.991, 99 %, 29 %, 85.12 W, 1061 MiB
2026/02/15 20:01:46.992, 99 %, 28 %, 85.21 W, 1061 MiB
2026/02/15 20:01:48.992, 1 %, 0 %, 55.60 W, 1061 MiB
2026/02/15 20:01:50.992, 99 %, 29 %, 64.09 W, 1061 MiB
2026/02/15 20:01:52.993, 99 %, 28 %, 85.40 W, 1061 MiB
2026/02/15 20:01:54.993, 99 %, 29 %, 85.41 W, 1061 MiB
2026/02/15 20:01:56.993, 99 %, 30 %, 85.41 W, 1061 MiB
2026/02/15 20:01:58.994, 99 %, 30 %, 85.43 W, 1061 MiB
2026/02/15 20:02:00.994, 99 %, 29 %, 85.14 W, 1061 MiB
2026/02/15 20:02:02.994, 99 %, 29 %, 85.11 W, 1061 MiB
2026/02/15 20:02:04.995, 99 %, 29 %, 85.12 W, 1061 MiB
2026/02/15 20:02:06.995, 99 %, 29 %, 85.11 W, 1061 MiB
2026/02/15 20:02:08.995, 99 %, 29 %, 85.20 W, 1061 MiB
2026/02/15 20:02:10.995, 99 %, 28 %, 85.35 W, 1061 MiB
2026/02/15 20:02:12.996, 99 %, 28 %, 85.35 W, 1061 MiB
2026/02/15 20:02:14.996, 99 %, 28 %, 85.30 W, 1061 MiB
2026/02/15 20:02:16.996, 99 %, 29 %, 85.43 W, 1061 MiB
2026/02/15 20:02:18.997, 99 %, 29 %, 85.46 W, 1061 MiB
2026/02/15 20:02:20.997, 99 %, 31 %, 85.48 W, 1061 MiB
2026/02/15 20:02:22.997, 99 %, 29 %, 85.26 W, 1061 MiB
2026/02/15 20:02:24.997, 99 %, 29 %, 85.21 W, 1061 MiB
2026/02/15 20:02:26.998, 99 %, 29 %, 85.18 W, 1061 MiB
2026/02/15 20:02:28.998, 99 %, 29 %, 85.25 W, 1061 MiB
2026/02/15 20:02:30.998, 99 %, 28 %, 85.19 W, 1072 MiB
2026/02/15 20:02:32.998, 99 %, 28 %, 85.33 W, 1075 MiB
2026/02/15 20:02:34.999, 99 %, 28 %, 85.35 W, 1073 MiB
2026/02/15 20:02:36.999, 99 %, 29 %, 85.48 W, 1069 MiB
2026/02/15 20:02:38.999, 99 %, 28 %, 85.53 W, 1066 MiB
2026/02/15 20:02:41.000, 99 %, 29 %, 85.42 W, 1066 MiB
2026/02/15 20:02:43.000, 99 %, 30 %, 85.37 W, 1066 MiB
2026/02/15 20:02:45.000, 99 %, 29 %, 85.15 W, 1069 MiB
2026/02/15 20:02:47.000, 99 %, 29 %, 85.12 W, 1065 MiB
2026/02/15 20:02:49.001, 99 %, 28 %, 84.97 W, 1063 MiB
2026/02/15 20:02:51.001, 99 %, 28 %, 85.00 W, 1065 MiB
2026/02/15 20:02:53.001, 99 %, 28 %, 85.31 W, 1060 MiB
2026/02/15 20:02:55.001, 99 %, 28 %, 85.24 W, 1055 MiB
2026/02/15 20:02:57.002, 6 %, 1 %, 68.15 W, 1055 MiB
2026/02/15 20:02:59.002, 99 %, 28 %, 52.15 W, 1055 MiB
2026/02/15 20:03:01.002, 99 %, 29 %, 85.03 W, 1055 MiB
2026/02/15 20:03:03.003, 99 %, 29 %, 84.95 W, 1055 MiB
2026/02/15 20:03:05.003, 99 %, 29 %, 84.93 W, 1055 MiB
2026/02/15 20:03:07.003, 99 %, 29 %, 84.89 W, 1055 MiB
2026/02/15 20:03:09.003, 99 %, 28 %, 84.87 W, 1055 MiB
2026/02/15 20:03:11.004, 99 %, 28 %, 84.86 W, 1055 MiB
2026/02/15 20:03:13.004, 99 %, 28 %, 84.85 W, 1055 MiB
2026/02/15 20:03:15.004, 99 %, 28 %, 84.99 W, 1055 MiB
2026/02/15 20:03:17.004, 99 %, 28 %, 85.06 W, 1055 MiB
2026/02/15 20:03:19.004, 99 %, 30 %, 85.08 W, 1055 MiB
2026/02/15 20:03:21.005, 99 %, 29 %, 84.90 W, 1055 MiB
2026/02/15 20:03:23.005, 99 %, 29 %, 84.89 W, 1055 MiB
2026/02/15 20:03:25.005, 99 %, 28 %, 84.87 W, 1055 MiB
2026/02/15 20:03:27.005, 99 %, 28 %, 84.87 W, 1055 MiB
2026/02/15 20:03:29.006, 99 %, 28 %, 84.92 W, 1055 MiB
2026/02/15 20:03:31.006, 99 %, 28 %, 85.07 W, 1055 MiB
2026/02/15 20:03:33.006, 99 %, 28 %, 85.18 W, 1055 MiB
2026/02/15 20:03:35.007, 99 %, 28 %, 85.02 W, 1055 MiB
2026/02/15 20:03:37.007, 99 %, 31 %, 85.00 W, 1055 MiB
2026/02/15 20:03:39.007, 99 %, 29 %, 84.82 W, 1055 MiB
2026/02/15 20:03:41.007, 99 %, 29 %, 84.83 W, 1055 MiB
2026/02/15 20:03:43.007, 99 %, 29 %, 84.73 W, 1055 MiB
2026/02/15 20:03:45.007, 99 %, 29 %, 84.81 W, 1055 MiB
2026/02/15 20:03:47.008, 99 %, 28 %, 84.92 W, 1055 MiB
2026/02/15 20:03:49.008, 99 %, 28 %, 85.01 W, 1055 MiB
2026/02/15 20:03:51.008, 99 %, 28 %, 85.01 W, 1055 MiB
2026/02/15 20:03:53.009, 99 %, 28 %, 85.03 W, 1055 MiB
2026/02/15 20:03:55.009, 99 %, 31 %, 85.00 W, 1055 MiB
2026/02/15 20:03:57.009, 99 %, 29 %, 84.89 W, 1055 MiB
2026/02/15 20:03:59.009, 99 %, 29 %, 84.87 W, 1055 MiB
2026/02/15 20:04:01.010, 99 %, 28 %, 84.85 W, 1055 MiB
2026/02/15 20:04:03.010, 99 %, 28 %, 84.77 W, 1055 MiB
2026/02/15 20:04:05.010, 99 %, 28 %, 84.95 W, 1055 MiB
2026/02/15 20:04:07.010, 6 %, 1 %, 56.05 W, 1055 MiB
2026/02/15 20:04:09.011, 99 %, 28 %, 61.49 W, 1055 MiB
2026/02/15 20:04:11.011, 99 %, 28 %, 85.14 W, 1055 MiB
2026/02/15 20:04:13.011, 99 %, 29 %, 85.17 W, 1055 MiB
2026/02/15 20:04:15.012, 99 %, 29 %, 85.02 W, 1055 MiB
2026/02/15 20:04:17.012, 99 %, 29 %, 84.90 W, 1055 MiB
2026/02/15 20:04:19.012, 99 %, 29 %, 84.98 W, 1055 MiB
2026/02/15 20:04:21.012, 99 %, 28 %, 84.91 W, 1055 MiB
2026/02/15 20:04:23.013, 99 %, 28 %, 84.96 W, 1055 MiB
2026/02/15 20:04:25.013, 99 %, 28 %, 85.06 W, 1055 MiB
2026/02/15 20:04:27.013, 99 %, 28 %, 85.20 W, 1055 MiB
2026/02/15 20:04:29.013, 99 %, 28 %, 85.12 W, 1055 MiB
2026/02/15 20:04:31.014, 99 %, 29 %, 85.17 W, 1055 MiB
2026/02/15 20:04:33.014, 99 %, 29 %, 85.08 W, 1055 MiB
2026/02/15 20:04:35.014, 99 %, 29 %, 84.92 W, 1055 MiB
2026/02/15 20:04:37.014, 99 %, 29 %, 84.78 W, 1055 MiB
2026/02/15 20:04:39.015, 99 %, 28 %, 84.80 W, 1055 MiB
2026/02/15 20:04:41.015, 99 %, 28 %, 84.95 W, 1055 MiB
2026/02/15 20:04:43.015, 99 %, 28 %, 84.98 W, 1055 MiB
2026/02/15 20:04:45.015, 99 %, 28 %, 84.98 W, 1055 MiB
2026/02/15 20:04:47.016, 99 %, 29 %, 85.06 W, 1055 MiB
2026/02/15 20:04:49.016, 99 %, 30 %, 85.06 W, 1055 MiB
2026/02/15 20:04:51.016, 99 %, 29 %, 85.05 W, 1055 MiB
2026/02/15 20:04:53.017, 99 %, 29 %, 85.04 W, 1055 MiB
2026/02/15 20:04:55.017, 99 %, 29 %, 85.04 W, 1055 MiB
2026/02/15 20:04:57.017, 99 %, 29 %, 84.93 W, 1055 MiB
2026/02/15 20:04:59.017, 99 %, 28 %, 84.94 W, 1055 MiB
2026/02/15 20:05:01.018, 99 %, 28 %, 85.17 W, 1055 MiB
2026/02/15 20:05:03.018, 99 %, 28 %, 85.10 W, 1055 MiB
2026/02/15 20:05:05.018, 99 %, 29 %, 85.12 W, 1055 MiB
2026/02/15 20:05:07.018, 99 %, 31 %, 85.14 W, 1055 MiB
2026/02/15 20:05:09.019, 99 %, 29 %, 85.16 W, 1055 MiB
2026/02/15 20:05:11.019, 99 %, 29 %, 85.07 W, 1055 MiB
2026/02/15 20:05:13.019, 99 %, 28 %, 85.05 W, 1055 MiB
2026/02/15 20:05:15.020, 99 %, 28 %, 85.11 W, 1055 MiB
2026/02/15 20:05:17.020, 5 %, 1 %, 44.51 W, 1055 MiB
2026/02/15 20:05:19.020, 99 %, 28 %, 72.68 W, 1055 MiB
2026/02/15 20:05:21.020, 99 %, 28 %, 85.05 W, 1055 MiB
2026/02/15 20:05:23.021, 99 %, 28 %, 85.03 W, 1055 MiB
2026/02/15 20:05:25.021, 99 %, 29 %, 85.05 W, 1055 MiB
2026/02/15 20:05:27.021, 99 %, 30 %, 84.99 W, 1055 MiB
2026/02/15 20:05:29.022, 99 %, 29 %, 84.93 W, 1055 MiB
2026/02/15 20:05:31.022, 99 %, 29 %, 84.85 W, 1055 MiB
2026/02/15 20:05:33.022, 99 %, 28 %, 84.81 W, 1055 MiB
2026/02/15 20:05:35.022, 99 %, 29 %, 84.82 W, 1055 MiB
2026/02/15 20:05:37.023, 99 %, 28 %, 84.99 W, 1055 MiB
2026/02/15 20:05:39.023, 99 %, 28 %, 85.07 W, 1055 MiB
2026/02/15 20:05:41.023, 99 %, 28 %, 84.91 W, 1055 MiB
2026/02/15 20:05:43.023, 99 %, 29 %, 84.97 W, 1055 MiB
2026/02/15 20:05:45.023, 99 %, 30 %, 84.88 W, 1055 MiB
2026/02/15 20:05:47.024, 99 %, 29 %, 84.89 W, 1055 MiB
2026/02/15 20:05:49.024, 99 %, 29 %, 84.82 W, 1055 MiB
2026/02/15 20:05:51.024, 99 %, 29 %, 84.91 W, 1055 MiB
2026/02/15 20:05:53.024, 99 %, 28 %, 84.90 W, 1055 MiB
2026/02/15 20:05:55.025, 99 %, 28 %, 85.04 W, 1055 MiB
2026/02/15 20:05:57.025, 99 %, 28 %, 85.14 W, 1055 MiB
2026/02/15 20:05:59.025, 99 %, 29 %, 85.12 W, 1049 MiB
2026/02/15 20:06:01.025, 99 %, 29 %, 85.06 W, 1049 MiB
2026/02/15 20:06:03.026, 99 %, 29 %, 84.96 W, 1049 MiB
2026/02/15 20:06:05.026, 99 %, 29 %, 84.87 W, 1049 MiB
2026/02/15 20:06:07.026, 99 %, 29 %, 84.88 W, 1049 MiB
2026/02/15 20:06:09.026, 99 %, 29 %, 84.80 W, 1049 MiB
2026/02/15 20:06:11.027, 99 %, 28 %, 84.91 W, 1049 MiB
2026/02/15 20:06:13.027, 99 %, 28 %, 85.05 W, 1049 MiB
2026/02/15 20:06:15.027, 99 %, 28 %, 85.17 W, 1049 MiB
2026/02/15 20:06:17.027, 99 %, 28 %, 85.06 W, 1049 MiB
2026/02/15 20:06:19.028, 99 %, 30 %, 85.03 W, 1049 MiB
2026/02/15 20:06:21.028, 99 %, 29 %, 84.85 W, 1049 MiB
2026/02/15 20:06:23.028, 99 %, 29 %, 84.86 W, 1049 MiB
2026/02/15 20:06:25.029, 99 %, 29 %, 84.79 W, 1049 MiB
2026/02/15 20:06:27.029, 6 %, 1 %, 39.38 W, 1049 MiB
2026/02/15 20:06:29.029, 99 %, 28 %, 84.54 W, 1049 MiB
2026/02/15 20:06:31.029, 99 %, 28 %, 85.03 W, 1049 MiB
2026/02/15 20:06:33.029, 99 %, 28 %, 85.19 W, 1049 MiB
2026/02/15 20:06:35.030, 99 %, 28 %, 85.20 W, 1049 MiB
